transaction_id,order_id,customer_id,product_id,transaction_date,quantity,unit_price,discount,total_amount,payment_type,sales_channel
358,14982,1660,4,2023-01-31,1,607.25,0.11,540.45,E-Wallet,partner
359,2117,2800,43,2023-01-25,1,390.75,0.07,363.4,Bank Transfer,partner
360,11307,827,11,2022-08-20,3,449.86,0.01,1336.08,Cash,marketplace
361,,1358,25,2024-07-27,1,555.08,0.15,471.82,E-Wallet,online
362,1451,1404,10,2024-06-11,1,36.17,0.04,34.72,Card,store
363,14080,2775,17,2023-05-21,1,116.27,0.02,113.94,E-Wallet,marketplace
364,,1677,49,2023-06-04,1,170.48,0.12,150.02,E-Wallet,store
365,12221,3000,20,2024-09-06,1,402.65,0.03,390.57,Card,partner
366,13497,1826,17,2022-12-07,1,117.48,0.03,113.96,Cash,store
367,,1577,50,2023-10-14,1,156.47,0.12,137.69,Card,online
368,8851,2414,33,2022-04-17,1,575.39,0.14,494.84,Card,marketplace
369,11525,1574,10,2022-08-11,1,35.92,0.07,33.41,Cash,partner
370,11184,2978,43,2022-03-29,2,349.99,0.0,699.98,Card,partner
371,9214,1777,39,2022-11-26,3,419.91,0.0,1259.73,Bank Transfer,online
372,10830,821,38,2024-06-22,3,418.03,0.08,1153.76,Cash,online
373,,156,50,2023-07-05,1,156.47,0.0,156.47,Bank Transfer,store
374,8302,2365,7,2023-11-16,1,461.22,0.0,461.22,Card,store
375,13555,2666,11,2023-11-14,1,419.23,0.0,419.23,Bank Transfer,partner
376,6110,425,9,2024-04-20,1,413.63,0.1,372.27,Cash,store
377,12047,2366,20,2023-05-03,3,374.32,0.0,1122.96,Card,store
378,11285,1951,3,2024-08-29,1,621.52,0.0,621.52,Cash,partner
379,1562,1428,18,2022-03-24,1,578.65,0.04,555.5,Cash,partner
380,11085,206,46,2023-04-17,3,217.41,0.04,626.14,Cash,online
381,4751,2904,25,2024-02-19,2,570.91,0.08,1050.47,E-Wallet,online
382,3027,1808,2,2022-11-01,1,584.73,0.04,561.34,Bank Transfer,marketplace
383,5550,1453,42,2022-11-17,3,123.98,0.01,368.22,Cash,online
384,6573,210,46,2024-05-18,1,231.78,0.06,217.87,Bank Transfer,store
385,599,1156,34,2023-04-08,1,306.19,0.0,306.19,E-Wallet,marketplace
386,12784,1658,8,2022-06-19,1,607.52,0.0,607.52,E-Wallet,partner
387,,1188,6,2023-12-14,1,625.16,0.19,506.38,Card,partner
388,,894,23,2023-07-16,1,440.2,0.01,435.8,Card,marketplace
389,11946,1425,34,2023-01-01,1,275.78,0.0,275.78,Bank Transfer,marketplace
390,7093,332,19,2022-04-21,2,247.65,0.19,401.19,Cash,online
391,1092,190,4,2022-10-01,1,601.7,0.0,601.7,Bank Transfer,partner
392,2595,2865,10,2023-03-26,1,35.15,0.1,31.63,Cash,marketplace
393,11529,2022,46,2024-10-16,1,243.27,0.11,216.51,Cash,partner
394,14367,1247,15,2024-10-04,2,351.03,0.0,702.06,Card,store
395,6404,2657,15,2023-01-18,1,326.81,0.0,326.81,Bank Transfer,online
396,7665,1654,25,2024-09-15,1,556.41,0.0,556.41,Cash,marketplace
397,5810,2289,37,2023-11-17,1,626.76,0.02,614.22,Cash,partner
398,6034,1749,30,2022-08-31,1,84.12,0.15,71.5,Cash,store
399,1716,2862,33,2024-08-03,3,657.4,0.0,1972.2,Bank Transfer,marketplace
400,,2847,36,2023-06-28,1,156.11,0.02,152.99,Cash,marketplace
401,3908,890,20,2023-10-03,1,375.17,0.0,375.17,Cash,partner
402,8530,2642,39,2022-05-16,1,446.73,0.08,410.99,Cash,partner
403,10609,1722,9,2022-12-31,1,467.35,0.0,467.35,E-Wallet,online
404,4711,1860,41,2024-08-15,1,444.55,0.07,413.43,Bank Transfer,store
405,13854,1669,32,2024-03-12,3,226.85,0.04,653.33,E-Wallet,store
406,14444,999,27,2023-01-31,1,406.94,0.01,402.87,Card,store
407,57,2060,33,2023-06-18,2,600.95,0.01,1189.88,Card,partner
408,10670,2923,50,2022-06-25,1,161.16,0.06,151.49,Card,online
409,11403,2668,9,2023-05-24,2,406.93,0.0,813.86,E-Wallet,partner
410,3299,2510,15,2023-05-20,1,323.4,0.04,310.46,Card,marketplace
411,3155,2589,26,2022-09-28,1,131.32,0.02,128.69,Card,marketplace
412,13121,1568,28,2024-01-01,1,157.79,0.01,156.21,Cash,partner
413,14307,1890,36,2024-10-24,1,169.5,0.0,169.5,Bank Transfer,online
414,3172,2516,3,2024-05-22,1,600.5,0.04,576.48,Bank Transfer,partner
415,353,600,19,2023-02-21,3,261.7,0.0,785.1,Bank Transfer,store
416,13379,2578,5,2022-04-16,1,627.44,0.04,602.34,Bank Transfer,store
417,1474,1314,2,2023-05-08,1,585.83,0.0,585.83,Cash,marketplace
418,,63,24,2022-03-31,2,516.69,0.1,930.04,Cash,marketplace
419,,1336,44,2022-02-12,1,369.88,0.0,369.88,Bank Transfer,partner
420,2290,1719,29,2022-06-06,3,22.42,0.0,67.26,Bank Transfer,online
421,9135,1531,36,2023-04-10,2,149.33,0.0,298.66,Bank Transfer,store
422,13236,1760,8,2022-08-09,1,661.34,0.15,562.14,E-Wallet,marketplace
423,,282,11,2023-05-23,1,409.28,0.0,409.28,Bank Transfer,store
424,6070,1342,4,2023-09-09,1,560.14,0.04,537.73,Cash,marketplace
425,972,667,6,2023-08-29,1,622.08,0.0,622.08,Bank Transfer,online
426,11725,2410,23,2022-06-01,1,440.05,0.03,426.85,E-Wallet,partner
427,14482,24,22,2022-06-02,3,159.5,0.09,435.44,Bank Transfer,partner
428,7305,1031,47,2023-08-14,1,312.88,0.0,312.88,Cash,partner
429,7761,774,4,2023-03-23,3,631.17,0.01,1874.57,E-Wallet,online
430,6653,2161,30,2022-06-18,3,87.59,0.0,262.77,Bank Transfer,partner
431,7329,600,45,2024-09-05,1,193.14,0.0,193.14,Cash,online
432,5249,2963,40,2022-06-01,2,528.07,0.17,876.6,Cash,store
433,1229,229,3,2023-03-25,2,636.09,0.02,1246.74,E-Wallet,store
434,9327,1221,27,2024-07-03,3,382.94,0.05,1091.38,Bank Transfer,partner
435,8110,2985,13,2024-07-03,1,302.44,0.01,299.42,E-Wallet,online
436,106,23,10,2023-12-15,1,34.56,0.0,34.56,E-Wallet,store
437,577,1,30,2022-07-19,1,81.65,0.06,76.75,Cash,store
438,9705,794,30,2024-09-10,1,82.48,0.06,77.53,Cash,marketplace
439,7010,975,12,2022-12-07,3,210.51,0.07,587.32,E-Wallet,store
440,6095,2605,44,2023-03-03,1,367.39,0.09,334.32,Cash,partner
441,7487,508,7,2023-12-15,1,467.36,0.0,467.36,Bank Transfer,marketplace
442,13717,2040,9,2022-10-21,2,432.48,0.01,856.31,Cash,marketplace
443,,2267,30,2022-10-02,1,83.87,0.09,76.32,E-Wallet,store
444,9791,1808,5,2024-06-05,1,624.58,0.0,624.58,E-Wallet,online
445,9876,2187,47,2022-06-25,1,331.49,0.03,321.55,Bank Transfer,store
446,9325,1520,26,2023-04-26,3,133.72,0.05,381.1,Card,marketplace
447,,1782,35,2022-02-05,1,401.36,0.07,373.26,E-Wallet,online
448,,1785,20,2024-04-01,1,375.97,0.0,375.97,Card,store
449,,2576,34,2024-03-30,1,289.17,0.17,240.01,Bank Transfer,marketplace
450,,1283,49,2023-01-28,1,170.48,0.01,168.78,Card,marketplace
451,5857,2383,18,2022-07-23,1,573.46,0.0,573.46,Card,store
452,,2181,20,2023-12-16,3,375.97,0.01,1116.63,Card,store
453,1166,18,38,2022-09-21,2,417.2,0.03,809.37,E-Wallet,partner
454,6653,2161,30,2022-02-09,1,87.59,0.12,77.08,E-Wallet,online
455,7849,597,41,2023-01-06,2,423.17,0.03,820.95,E-Wallet,store
456,,199,23,2022-10-31,1,440.2,0.15,374.17,Cash,store
457,,558,8,2024-05-29,2,634.25,0.03,1230.44,Bank Transfer,marketplace
458,13677,717,21,2024-07-20,1,674.42,0.08,620.47,Card,online
459,13241,1903,24,2022-09-29,2,531.63,0.0,1063.26,Cash,store
460,9007,2313,26,2024-07-29,2,137.51,0.04,264.02,Cash,online
461,,2897,11,2022-05-16,1,409.28,0.05,388.82,E-Wallet,marketplace
462,6218,1282,29,2024-01-07,1,21.87,0.0,21.87,E-Wallet,online
463,3096,1108,24,2023-01-13,1,506.19,0.05,480.88,Cash,online
464,14802,2225,33,2023-01-07,2,606.41,0.0,1212.82,Card,marketplace
465,13228,1433,5,2024-09-17,1,593.45,0.0,593.45,E-Wallet,store
466,13083,2619,17,2024-07-16,1,102.21,0.0,102.21,Cash,partner
467,5361,1633,23,2022-04-04,2,450.56,0.1,811.01,E-Wallet,partner
468,11500,2358,15,2023-01-06,1,331.06,0.0,331.06,Cash,partner
469,14675,2426,1,2022-01-03,1,354.37,0.02,347.28,Cash,online
470,630,1355,8,2022-10-25,1,603.76,0.02,591.68,Card,store
471,6584,593,24,2022-06-18,1,501.02,0.0,501.02,Card,store
472,13229,2613,34,2024-01-27,1,315.42,0.0,315.42,Cash,store
473,11999,692,30,2024-03-09,1,79.85,0.05,75.86,Cash,store
474,2543,225,41,2023-09-03,1,463.89,0.08,426.78,E-Wallet,online
475,384,1423,36,2023-10-03,2,171.13,0.04,328.57,Bank Transfer,partner
476,14153,736,16,2024-05-27,3,537.7,0.09,1467.92,E-Wallet,marketplace
477,4854,1283,16,2024-04-09,3,501.04,0.0,1503.12,Bank Transfer,store
478,12392,2572,18,2022-09-29,2,598.77,0.0,1197.54,E-Wallet,online
479,2991,1334,5,2024-08-09,1,613.67,0.1,552.3,Cash,marketplace
480,11902,2603,2,2024-07-17,1,636.02,0.06,597.86,Card,partner
481,13731,168,41,2023-05-16,2,451.12,0.03,875.17,Cash,online
482,,2653,33,2024-01-18,1,599.35,0.11,533.42,Card,partner
483,5757,1340,28,2023-07-24,1,176.38,0.1,158.74,Bank Transfer,marketplace
484,12819,77,37,2024-07-03,1,626.21,0.04,601.16,E-Wallet,online
485,5047,1857,32,2022-06-13,1,217.62,0.0,217.62,E-Wallet,online
486,13516,1842,28,2023-09-03,1,179.3,0.13,155.99,Bank Transfer,partner
487,13979,640,31,2022-10-30,1,167.09,0.0,167.09,Bank Transfer,marketplace
488,7172,2464,28,2024-02-10,3,179.53,0.0,538.59,E-Wallet,partner
489,9182,367,38,2023-11-04,1,429.33,0.0,429.33,Card,online
490,,609,29,2022-02-04,2,21.38,0.0,42.76,Cash,store
491,12227,2876,35,2023-12-19,1,418.2,0.09,380.56,Bank Transfer,store
492,,1108,11,2023-06-25,1,409.28,0.08,376.54,Bank Transfer,store
493,,2873,4,2022-05-21,1,581.35,0.03,563.91,Cash,online
494,10978,929,33,2023-07-12,1,578.33,0.0,578.33,Card,store
495,9856,2309,34,2022-08-05,2,287.02,0.12,505.16,Bank Transfer,partner
496,4016,1822,2,2023-10-09,2,570.26,0.0,1140.52,E-Wallet,partner
497,2551,1451,10,2023-11-26,2,37.09,0.05,70.47,E-Wallet,store
498,5893,1309,4,2022-11-18,1,568.48,0.04,545.74,Card,store
499,14940,1362,46,2023-09-10,1,233.53,0.01,231.19,Card,partner
500,8757,1533,41,2022-08-04,3,459.93,0.0,1379.79,Cash,partner
501,5587,2935,8,2024-09-28,1,605.7,0.02,593.59,Bank Transfer,partner
502,8699,2132,45,2023-02-27,2,197.03,0.1,354.65,E-Wallet,partner
503,14912,2869,14,2022-04-05,1,384.82,0.05,365.58,Card,partner
504,5994,1795,29,2022-05-27,2,22.25,0.02,43.61,Bank Transfer,store
505,3520,1597,8,2022-09-06,2,688.61,0.0,1377.22,Card,marketplace
506,5814,1328,43,2022-06-06,2,370.68,0.03,719.12,Bank Transfer,partner
507,1156,1059,50,2024-10-11,1,169.15,0.1,152.24,E-Wallet,marketplace
508,,1750,25,2022-04-28,1,555.08,0.04,532.88,Cash,marketplace
509,3886,908,31,2024-09-09,1,174.38,0.0,174.38,E-Wallet,online
510,13677,717,21,2024-04-29,1,674.42,0.0,674.42,E-Wallet,partner
511,4659,2756,35,2022-10-15,1,381.51,0.03,370.06,Card,marketplace
512,6797,1106,3,2024-08-19,1,610.39,0.0,610.39,Card,store
513,9950,1747,16,2022-05-17,1,512.21,0.01,507.09,E-Wallet,partner
514,2027,2786,6,2022-06-01,1,596.64,0.0,596.64,Cash,online
515,2020,1019,35,2023-02-26,1,415.79,0.09,378.37,Card,partner
516,2032,735,5,2022-12-30,1,546.28,0.07,508.04,Card,online
517,10761,353,49,2024-07-07,1,175.96,0.02,172.44,E-Wallet,marketplace
518,967,1194,45,2023-04-15,1,202.48,0.0,202.48,E-Wallet,store
519,13804,1403,31,2022-04-02,1,158.22,0.0,158.22,Card,store
520,10934,2358,41,2024-08-26,2,462.58,0.0,925.16,Card,partner
521,624,2843,24,2022-07-27,1,514.83,0.0,514.83,Cash,marketplace
522,,956,18,2022-07-21,1,591.36,0.03,573.62,Bank Transfer,store
523,12464,756,41,2023-11-13,1,427.27,0.05,405.91,Bank Transfer,partner
524,12981,2430,48,2023-12-09,1,438.44,0.12,385.83,E-Wallet,partner
525,13685,1862,34,2022-05-22,1,299.56,0.04,287.58,E-Wallet,store
526,11518,1679,5,2023-05-14,1,624.33,0.02,611.84,E-Wallet,online
527,14836,2323,25,2024-03-07,1,591.56,0.05,561.98,E-Wallet,partner
528,6370,1251,15,2022-10-06,1,327.76,0.06,308.09,Bank Transfer,partner
529,12252,1696,19,2024-06-10,1,245.87,0.13,213.91,Card,store
530,13805,1741,47,2022-09-03,1,312.06,0.0,312.06,E-Wallet,marketplace
531,12451,212,39,2022-05-04,1,453.12,0.08,416.87,Card,marketplace
532,,2703,16,2022-09-30,1,507.28,0.14,436.26,Cash,marketplace
533,3665,1758,25,2022-08-02,2,574.74,0.04,1103.5,E-Wallet,store
534,4617,395,17,2022-05-06,2,114.27,0.0,228.54,Card,online
535,13370,2450,23,2024-09-01,1,483.75,0.13,420.86,E-Wallet,online
536,67,1622,20,2022-07-25,1,383.3,0.01,379.47,Bank Transfer,online
537,10057,2391,43,2023-08-02,1,379.8,0.02,372.2,E-Wallet,online
538,,473,41,2022-01-17,3,444.67,0.0,1334.01,Bank Transfer,store
539,,2966,11,2022-09-02,1,409.28,0.01,405.19,E-Wallet,marketplace
540,4869,279,39,2024-05-11,1,438.62,0.11,390.37,Card,online
541,6526,20,11,2022-02-19,1,412.68,0.08,379.67,Bank Transfer,marketplace
542,2663,1548,42,2023-03-25,1,115.11,0.0,115.11,Cash,online
543,9301,1940,34,2022-12-03,1,295.21,0.0,295.21,Card,store
544,11427,452,45,2022-12-09,1,195.07,0.0,195.07,Card,store
545,6169,1701,44,2022-05-06,1,357.65,0.09,325.46,Cash,partner
546,941,777,8,2022-10-15,1,620.66,0.04,595.83,Card,partner
547,4953,1829,50,2022-01-23,3,169.91,0.05,484.24,Bank Transfer,store
548,4167,1900,2,2023-02-01,1,651.6,0.0,651.6,Card,marketplace
549,11620,2076,40,2023-10-04,2,526.78,0.05,1000.88,Bank Transfer,partner
550,962,385,46,2024-01-11,1,218.2,0.0,218.2,Bank Transfer,online
551,2030,589,26,2024-03-18,3,128.93,0.0,386.79,Bank Transfer,online
552,2808,2849,1,2022-04-18,1,340.65,0.0,340.65,Cash,partner
553,962,385,46,2024-08-30,1,218.2,0.0,218.2,Bank Transfer,marketplace
554,779,2869,47,2023-04-29,1,313.01,0.04,300.49,Card,online
555,,828,36,2022-12-16,1,156.11,0.0,156.11,Bank Transfer,partner
556,5646,2228,37,2022-03-20,2,661.39,0.0,1322.78,Card,partner
557,2293,2246,42,2023-03-21,1,119.85,0.0,119.85,Card,store
558,,307,15,2024-03-28,2,319.69,0.03,620.2,Cash,marketplace
559,10352,2478,27,2022-06-14,3,402.88,0.14,1039.43,Cash,store
560,6361,1984,16,2023-11-21,1,537.24,0.0,537.24,E-Wallet,online
561,3719,1691,34,2022-01-06,1,313.9,0.07,291.93,Card,online
562,1241,1371,18,2023-11-04,1,624.87,0.09,568.63,Cash,store
563,1249,1103,3,2022-04-18,2,561.75,0.1,1011.15,Cash,store
564,6465,2928,45,2023-02-23,1,194.64,0.0,194.64,E-Wallet,store
565,7169,348,44,2023-02-16,2,360.47,0.0,720.94,Bank Transfer,store
566,10861,2258,1,2022-06-05,3,312.11,0.0,936.33,Card,marketplace
567,4548,2736,31,2023-05-19,1,176.65,0.06,166.05,Cash,marketplace
568,7675,1027,33,2022-10-10,1,658.0,0.01,651.42,E-Wallet,store
569,4233,2598,26,2022-02-06,1,136.22,0.0,136.22,E-Wallet,store
570,4183,1671,50,2024-01-28,1,164.44,0.0,164.44,Bank Transfer,marketplace
571,14777,977,35,2022-10-13,1,384.84,0.04,369.45,E-Wallet,marketplace
572,12460,2501,35,2023-07-31,2,440.72,0.15,749.22,Cash,online
573,14997,588,23,2023-10-22,1,442.15,0.0,442.15,Bank Transfer,partner
574,1111,1644,7,2022-12-03,3,459.25,0.0,1377.75,Card,marketplace
575,1047,1022,11,2024-08-08,1,432.04,0.0,432.04,E-Wallet,online
576,3337,1309,28,2024-10-27,1,160.4,0.05,152.38,Card,partner
577,5083,1111,27,2023-06-05,1,371.1,0.0,371.1,Cash,online
578,12611,1635,39,2022-04-15,1,472.22,0.02,462.78,E-Wallet,marketplace
579,14460,1462,42,2023-08-19,1,110.73,0.1,99.66,Cash,store
580,,2017,7,2023-07-08,1,455.17,0.01,450.62,E-Wallet,online
581,12583,1426,44,2023-04-07,2,369.63,0.0,739.26,Card,partner
582,4725,380,24,2024-06-10,2,517.61,0.03,1004.16,Card,online
583,,1889,14,2023-09-28,3,352.09,0.0,1056.27,Bank Transfer,online
584,,1719,5,2023-10-23,1,574.93,0.05,546.18,Card,store
585,13907,1224,19,2023-05-08,1,248.02,0.0,248.02,E-Wallet,marketplace
586,14072,442,17,2022-10-09,1,114.94,0.12,101.15,Card,store
587,8578,2904,6,2023-04-08,1,637.48,0.0,637.48,Cash,marketplace
588,14731,776,11,2024-06-17,1,418.92,0.13,364.46,Cash,store
589,3931,1909,29,2022-04-27,2,20.97,0.0,41.94,Card,marketplace
590,,1624,23,2022-06-18,3,440.2,0.05,1254.57,Bank Transfer,online
591,7067,2149,48,2022-01-02,2,482.62,0.05,916.98,Bank Transfer,partner
592,,1636,8,2023-11-12,1,634.25,0.0,634.25,Cash,marketplace
593,6138,2035,50,2023-07-22,1,166.63,0.09,151.63,Card,online
594,11968,411,50,2023-07-22,1,151.84,0.08,139.69,E-Wallet,online
595,12798,499,11,2022-04-01,1,442.79,0.09,402.94,Cash,partner
596,12225,1014,11,2024-06-30,1,394.37,0.0,394.37,Card,store
597,10912,348,11,2022-09-13,1,436.9,0.08,401.95,Cash,online
598,11947,1508,6,2022-01-31,3,598.39,0.19,1454.09,Cash,marketplace
599,8016,1825,5,2023-10-23,2,565.5,0.07,1051.83,Bank Transfer,marketplace
600,,2193,17,2023-02-04,1,107.12,0.0,107.12,Cash,marketplace
601,10649,2527,17,2023-10-25,1,110.09,0.01,108.99,Bank Transfer,store
602,7814,1948,20,2022-12-03,1,388.77,0.03,377.11,E-Wallet,store
603,1950,2517,22,2022-09-07,1,156.71,0.0,156.71,E-Wallet,store
604,2513,1295,40,2022-06-14,1,488.78,0.0,488.78,Cash,partner
605,10416,476,10,2024-05-23,1,32.98,0.09,30.01,Card,marketplace
606,3764,2422,31,2024-01-02,1,166.56,0.09,151.57,Bank Transfer,partner
607,1896,490,9,2024-09-01,1,405.86,0.03,393.68,E-Wallet,marketplace
608,,997,31,2023-12-31,3,164.72,0.13,429.92,Bank Transfer,store
609,8338,2421,35,2022-06-15,1,396.07,0.06,372.31,Cash,marketplace
610,10622,1769,23,2023-08-21,1,422.58,0.13,367.64,Card,partner
611,10225,2585,11,2022-05-11,2,437.35,0.09,795.98,Card,marketplace
612,9561,7,39,2022-11-03,3,443.05,0.02,1302.57,Card,store
613,3634,2144,6,2024-03-12,1,685.85,0.09,624.12,Card,store
614,8868,2913,21,2023-05-07,1,680.07,0.15,578.06,Bank Transfer,store
615,10618,2268,41,2023-10-28,2,463.98,0.18,760.93,Cash,partner
616,14312,63,17,2022-02-05,2,117.78,0.17,195.51,E-Wallet,partner
617,13252,2755,19,2024-07-28,1,234.15,0.0,234.15,Cash,store
618,3143,460,27,2023-03-25,3,386.08,0.01,1146.66,Cash,store
619,9507,2162,49,2023-02-06,1,167.35,0.05,158.98,Bank Transfer,partner
620,9092,2347,41,2022-08-02,1,487.85,0.08,448.82,Cash,marketplace
621,,1804,5,2023-02-12,2,574.93,0.0,1149.86,Card,marketplace
622,2873,962,25,2022-06-08,1,549.05,0.0,549.05,E-Wallet,store
623,2334,2720,2,2023-03-24,1,606.76,0.09,552.15,E-Wallet,store
624,,2934,5,2022-10-03,1,574.93,0.0,574.93,Bank Transfer,store
625,,404,41,2024-02-18,3,444.67,0.09,1213.95,Bank Transfer,marketplace
626,14451,1911,32,2024-01-20,1,226.34,0.02,221.81,Cash,online
627,5070,2212,24,2024-04-11,1,500.26,0.0,500.26,E-Wallet,partner
628,,1677,49,2023-06-12,1,170.48,0.12,150.02,Card,store
629,12114,345,3,2023-05-14,1,554.79,0.13,482.67,E-Wallet,store
630,8273,2838,7,2022-02-04,1,455.14,0.13,395.97,Bank Transfer,online
631,3658,1656,28,2022-12-28,1,156.44,0.06,147.05,Bank Transfer,store
632,10989,2218,1,2022-07-25,1,329.42,0.04,316.24,E-Wallet,marketplace
633,11694,193,12,2023-09-22,1,212.63,0.03,206.25,Card,store
634,7503,2071,5,2023-06-04,1,610.77,0.0,610.77,Cash,online
635,,608,37,2024-10-17,1,633.81,0.16,532.4,Cash,partner
636,4966,2408,28,2022-02-20,2,165.33,0.04,317.43,Bank Transfer,online
637,,1380,18,2022-02-12,1,591.36,0.06,555.88,Cash,partner
638,5751,2649,38,2023-05-19,1,430.1,0.0,430.1,E-Wallet,store
639,12265,1186,16,2024-10-26,1,552.68,0.02,541.63,Card,partner
640,13402,2773,38,2024-03-31,3,450.99,0.04,1298.85,Card,online
641,,2368,24,2024-03-10,1,516.69,0.14,444.35,Card,marketplace
642,,1392,27,2024-06-04,1,370.8,0.04,355.97,Cash,partner
643,13204,1984,43,2023-01-22,1,377.12,0.05,358.26,Card,store
644,4126,2191,48,2023-11-23,1,461.25,0.12,405.9,Bank Transfer,store
645,,1912,27,2022-02-09,1,370.8,0.06,348.55,E-Wallet,store
646,151,851,42,2024-09-09,1,118.66,0.04,113.91,Card,partner
647,245,786,13,2023-03-02,3,323.3,0.17,805.02,Card,partner
648,5735,659,30,2022-03-18,1,82.19,0.0,82.19,Cash,partner
649,1976,2372,33,2022-06-26,1,617.47,0.03,598.95,Bank Transfer,online
650,8554,398,8,2024-01-28,1,648.1,0.14,557.37,E-Wallet,online
651,11394,1962,50,2022-11-10,1,154.09,0.07,143.3,E-Wallet,online
652,2800,1346,42,2024-01-25,2,119.49,0.08,219.86,Card,partner
653,,381,8,2022-08-08,3,634.25,0.0,1902.75,Bank Transfer,marketplace
654,4329,1508,50,2024-07-11,1,168.53,0.03,163.47,E-Wallet,online
655,5597,935,24,2022-06-19,1,528.56,0.01,523.27,Bank Transfer,online
656,10402,2039,25,2022-06-15,3,580.12,0.0,1740.36,Card,partner
657,,14,32,2024-04-03,1,227.17,0.0,227.17,E-Wallet,online
658,1480,550,43,2022-12-01,1,343.73,0.0,343.73,E-Wallet,partner
659,12111,579,26,2022-08-15,2,127.17,0.04,244.17,Bank Transfer,partner
660,2109,2857,15,2022-12-15,3,349.48,0.19,849.24,E-Wallet,marketplace
661,12210,781,22,2024-01-03,1,146.58,0.09,133.39,E-Wallet,partner
662,,1775,19,2023-01-11,2,244.19,0.03,473.73,Cash,online
663,7804,1205,40,2023-10-14,1,535.57,0.04,514.15,E-Wallet,partner
664,8601,2601,41,2024-03-17,1,462.32,0.07,429.96,Card,store
665,8953,2813,37,2024-03-15,2,639.67,0.08,1176.99,Card,marketplace
666,,1889,15,2023-12-21,1,319.69,0.0,319.69,E-Wallet,store
667,,2453,12,2022-05-19,3,206.62,0.19,502.09,Bank Transfer,online
668,1871,2851,1,2022-11-14,1,338.94,0.04,325.38,Card,marketplace
669,1657,2725,46,2023-02-13,1,241.09,0.04,231.45,Card,online
670,13880,1450,27,2024-06-26,1,391.01,0.09,355.82,Card,store
671,12487,2949,4,2022-01-30,1,606.81,0.01,600.74,Card,online
672,3116,980,33,2023-07-04,1,574.46,0.05,545.74,E-Wallet,partner
673,14571,2136,23,2023-06-25,1,469.48,0.04,450.7,Cash,marketplace
674,94,2794,47,2023-01-02,1,319.94,0.0,319.94,Card,store
675,13196,808,12,2023-03-05,1,209.41,0.03,203.13,Cash,store
676,8871,1749,31,2022-02-14,1,162.24,0.0,162.24,Cash,online
677,8472,1290,49,2023-05-01,1,172.57,0.0,172.57,Bank Transfer,partner
678,9112,2350,16,2023-09-10,2,497.06,0.09,904.65,Cash,partner
679,9614,917,32,2024-03-24,3,228.07,0.0,684.21,Cash,online
680,,14,9,2022-07-29,2,426.36,0.02,835.67,Bank Transfer,marketplace
681,11788,332,49,2023-05-26,2,186.96,0.05,355.22,E-Wallet,marketplace
682,6478,1393,6,2022-05-01,2,662.84,0.09,1206.37,Card,marketplace
683,,2920,11,2024-08-14,2,409.28,0.13,712.15,Bank Transfer,store
684,9826,2590,11,2024-04-04,1,428.17,0.07,398.2,Cash,store
685,6448,618,20,2023-10-02,3,367.39,0.0,1102.17,Bank Transfer,online
686,12065,247,12,2022-11-20,1,209.86,0.0,209.86,Bank Transfer,marketplace
687,9959,1396,25,2022-12-31,2,579.38,0.13,1008.12,Card,store
688,8463,574,31,2022-11-10,1,156.99,0.05,149.14,Bank Transfer,partner
689,13738,2561,47,2024-02-09,2,323.26,0.0,646.52,Card,online
690,9114,1535,9,2024-09-27,1,455.93,0.02,446.81,Bank Transfer,store
691,10097,148,8,2022-05-17,1,681.97,0.02,668.33,Cash,online
692,,106,2,2024-04-19,1,598.36,0.17,496.64,Cash,store
693,10211,2498,40,2024-08-14,1,520.33,0.0,520.33,Cash,marketplace
694,4980,1580,9,2023-05-17,1,445.61,0.0,445.61,Cash,partner
695,9641,921,38,2022-04-11,1,430.82,0.14,370.51,Cash,online
696,8622,558,1,2022-01-22,1,350.48,0.01,346.98,Cash,partner
697,13531,606,1,2024-04-19,2,344.85,0.07,641.42,E-Wallet,marketplace
698,6227,2467,13,2024-02-14,1,309.94,0.0,309.94,Cash,marketplace
699,5940,742,29,2022-08-10,2,22.75,0.0,45.5,Cash,marketplace
700,13855,1070,10,2023-12-24,1,36.16,0.08,33.27,E-Wallet,marketplace
701,,2171,28,2023-10-07,1,164.56,0.03,159.62,Bank Transfer,store
702,11601,1153,4,2023-10-03,2,626.32,0.0,1252.64,Cash,online
703,11658,907,49,2024-03-05,1,176.58,0.0,176.58,Bank Transfer,store
704,1303,1942,17,2024-04-24,1,102.21,0.0,102.21,Card,store
