order_id,product_id,customer_id,quantity,price,order_date,shipping_date,payment_method,order_status
383,34,1381,3,860.54,2022-03-03,2022-03-13,Debit Card,cancelled
384,36,1423,3,513.38,2023-04-28,2023-05-07,Bank Transfer,completed
385,30,1655,1,82.67,2023-10-21,2023-10-25,Bank Transfer,processing
386,42,2019,1,126.46,2023-01-18,2023-01-27,Credit Card,shipped
387,49,2854,1,163.73,2023-04-12,2023-04-16,PayPal,shipped
388,42,2614,1,121.78,2022-05-23,2022-05-28,E-Wallet,shipped
389,17,1402,1,107.43,2023-02-04,2023-02-10,E-Wallet,completed
390,1,1816,1,345.84,2024-09-09,2024-09-19,Bank Transfer,processing
391,37,437,1,635.44,2022-02-05,2022-02-11,Credit Card,completed
392,20,956,3,1180.63,2023-12-02,2023-12-09,Debit Card,completed
393,32,2931,4,900.65,2023-10-06,2023-10-16,Debit Card,completed
394,36,1450,1,167.06,2023-10-21,2023-10-29,PayPal,completed
395,34,162,1,279.0,2023-06-04,2023-06-15,PayPal,shipped
396,20,1627,1,358.46,2022-12-26,2022-12-30,Credit Card,completed
397,15,1644,1,333.7,2024-09-21,2024-09-23,PayPal,shipped
398,32,2158,1,247.07,2023-01-12,2023-01-18,Bank Transfer,shipped
399,6,1655,1,612.14,2023-02-14,2023-02-22,Debit Card,shipped
400,31,2602,5,890.21,2022-11-15,2022-11-22,PayPal,completed
401,32,1402,2,436.16,2024-10-21,2024-10-28,Credit Card,shipped
402,3,1922,1,617.7,2024-01-12,2024-01-18,Credit Card,cancelled
403,29,331,4,89.57,2024-08-12,2024-08-16,Debit Card,processing
404,39,2658,1,468.8,2022-12-26,2022-12-31,PayPal,completed
405,46,2787,1,222.12,2022-02-27,2022-03-11,Credit Card,completed
406,40,1656,2,953.13,2024-01-14,2024-01-23,Credit Card,completed
407,38,702,2,899.89,2022-02-08,2022-02-11,Credit Card,shipped
408,27,1843,2,744.55,2024-01-20,2024-01-31,E-Wallet,cancelled
409,20,1555,1,392.73,2024-10-19,2024-10-24,Bank Transfer,completed
410,22,2572,3,449.22,2022-12-21,2022-12-27,Debit Card,processing
411,41,2212,2,926.38,2023-07-24,2023-07-26,PayPal,shipped
412,34,1306,1,281.08,2022-03-04,2022-03-08,Credit Card,completed
413,21,2280,1,687.65,2023-02-12,2023-02-20,Debit Card,completed
414,44,1125,2,755.23,2022-05-11,2022-05-16,E-Wallet,completed
415,48,213,1,422.75,2024-07-18,2024-07-26,Debit Card,completed
416,9,955,3,1229.4,2023-03-19,2023-03-27,Bank Transfer,completed
417,43,1133,1,383.44,2023-02-24,2023-03-05,PayPal,cancelled
418,46,2567,2,480.78,2024-08-15,2024-08-17,Debit Card,completed
419,3,1161,1,592.59,2023-11-14,2023-11-19,Bank Transfer,completed
420,21,2898,4,2670.84,2023-06-11,2023-06-23,E-Wallet,completed
421,40,1866,1,549.95,2022-02-05,2022-02-17,Bank Transfer,completed
422,42,2927,3,341.64,2023-01-04,2023-01-16,Credit Card,completed
423,2,2108,1,626.07,2022-06-22,2022-06-24,Credit Card,completed
424,35,1553,3,1144.28,2024-03-25,2024-03-31,Debit Card,completed
425,7,1744,3,1419.05,2022-06-13,2022-06-17,E-Wallet,completed
426,18,517,1,598.24,2023-11-18,2023-11-30,PayPal,completed
427,48,781,1,469.33,2023-10-09,2023-10-15,Debit Card,completed
428,49,2694,1,175.47,2024-01-18,2024-01-23,Credit Card,completed
429,40,1408,1,478.53,2023-10-28,2023-11-06,Bank Transfer,completed
430,27,363,1,397.14,2022-08-31,2022-09-04,Debit Card,completed
431,17,2697,1,111.83,2024-10-28,2024-10-29,Debit Card,processing
432,9,515,3,1364.25,2023-08-09,2023-08-13,Debit Card,completed
433,1,1799,5,1795.62,2023-12-06,2023-12-12,E-Wallet,shipped
434,11,1009,5,2138.79,2023-09-30,2023-10-09,Credit Card,completed
435,39,524,2,869.1,2022-09-22,2022-09-29,Bank Transfer,completed
436,4,374,1,614.21,2024-02-21,2024-03-01,Credit Card,shipped
437,49,1984,1,167.79,2023-03-31,2023-04-11,Bank Transfer,completed
438,38,1487,1,425.37,2024-08-06,2024-08-18,E-Wallet,completed
439,34,303,1,314.68,2022-11-10,2022-11-16,E-Wallet,completed
440,26,2910,1,129.8,2023-10-19,2023-10-23,E-Wallet,completed
441,22,2960,2,296.02,2024-06-11,2024-06-17,Bank Transfer,completed
442,32,1943,4,989.77,2024-03-16,2024-03-28,PayPal,completed
443,35,2262,1,389.99,2023-09-02,2023-09-04,E-Wallet,completed
444,27,108,2,734.63,2022-04-08,2022-04-16,Bank Transfer,completed
445,23,1687,1,450.64,2023-05-25,2023-05-26,Credit Card,processing
446,14,1645,1,368.13,2023-04-13,2023-04-17,Debit Card,cancelled
447,25,2086,1,549.92,2022-02-11,2022-02-16,Debit Card,shipped
448,33,439,1,642.17,2022-06-25,2022-07-07,Debit Card,completed
449,21,1712,1,643.04,2022-09-08,2022-09-15,PayPal,completed
450,10,673,3,96.84,2024-09-26,2024-09-27,Debit Card,completed
451,39,1654,1,417.89,2023-09-06,2023-09-13,Bank Transfer,shipped
452,38,1331,4,1688.71,2022-11-27,2022-12-07,PayPal,completed
453,48,276,1,420.17,2024-05-21,2024-05-30,PayPal,completed
454,50,2415,1,157.14,2022-12-31,2023-01-05,Bank Transfer,completed
455,36,630,1,153.17,2024-06-10,2024-06-15,PayPal,shipped
456,13,633,1,301.47,2022-12-10,2022-12-21,Bank Transfer,shipped
457,6,1765,1,611.63,2024-09-05,2024-09-13,Bank Transfer,completed
458,39,1512,1,480.84,2023-08-11,2023-08-17,E-Wallet,completed
459,17,305,2,228.01,2022-06-14,2022-06-18,Debit Card,completed
460,32,2064,1,224.65,2023-09-12,2023-09-16,PayPal,shipped
461,37,2818,1,622.41,2023-08-27,2023-08-30,PayPal,completed
462,20,2450,3,1157.74,2023-07-24,2023-08-04,PayPal,completed
463,14,2942,2,696.67,2022-11-17,2022-11-19,Bank Transfer,completed
464,36,1684,1,162.39,2023-06-22,2023-06-23,E-Wallet,completed
465,31,1041,1,169.54,2023-05-20,2023-05-25,PayPal,completed
466,41,833,1,432.19,2022-07-30,2022-08-10,Debit Card,completed
467,37,339,2,1314.38,2022-03-02,2022-03-08,Debit Card,completed
468,5,1872,3,1815.19,2023-01-22,2023-01-29,PayPal,shipped
469,14,1029,2,712.03,2023-05-09,2023-05-16,Debit Card,completed
470,10,441,3,104.36,2022-02-26,2022-03-06,Debit Card,completed
471,45,2457,1,201.7,2023-04-29,2023-05-07,E-Wallet,completed
472,22,2416,1,156.59,2022-12-05,2022-12-06,Credit Card,shipped
473,12,2208,4,903.28,2023-07-28,2023-08-09,Credit Card,completed
474,48,1333,1,431.15,2022-05-05,2022-05-09,Bank Transfer,completed
475,1,1685,4,1283.31,2024-09-21,2024-09-27,Debit Card,completed
476,46,820,5,1111.18,2022-05-31,2022-06-04,PayPal,completed
477,23,1244,1,419.11,2024-08-08,2024-08-10,Bank Transfer,processing
478,20,209,3,1222.4,2022-09-24,2022-10-03,Credit Card,cancelled
479,44,1081,1,355.44,2023-10-20,2023-10-24,PayPal,completed
480,7,554,1,445.16,2022-09-22,2022-09-29,Bank Transfer,processing
481,25,1256,1,567.44,2024-08-22,2024-09-02,PayPal,completed
482,3,2483,4,2544.02,2022-05-02,2022-05-13,Credit Card,completed
483,37,1436,1,639.87,2023-05-03,2023-05-06,Bank Transfer,completed
484,21,1372,2,1224.64,2023-09-02,2023-09-11,Debit Card,completed
485,33,2113,2,1178.28,2022-04-02,2022-04-03,Credit Card,completed
486,32,44,1,225.76,2022-02-08,2022-02-18,Credit Card,completed
487,6,865,1,658.59,2022-02-06,2022-02-13,E-Wallet,completed
488,6,61,1,623.84,2022-02-19,2022-03-01,PayPal,processing
489,47,2028,2,619.72,2022-05-20,2022-05-26,Credit Card,completed
490,17,410,1,112.29,2022-12-16,2022-12-20,Bank Transfer,completed
491,19,436,1,250.87,2022-04-14,2022-04-18,Credit Card,processing
492,30,1249,3,239.58,2024-10-13,2024-10-14,Debit Card,completed
493,32,2567,1,244.08,2024-01-01,2024-01-13,E-Wallet,completed
494,44,2669,2,706.24,2024-08-28,2024-09-02,Bank Transfer,processing
495,47,214,1,313.23,2024-04-06,2024-04-08,Debit Card,completed
496,10,547,1,34.55,2022-07-28,2022-08-06,Debit Card,completed
497,5,1128,1,561.91,2023-06-14,2023-06-21,Debit Card,shipped
498,42,1542,2,236.29,2022-07-11,2022-07-22,Debit Card,completed
499,36,2308,2,303.28,2023-12-24,2023-12-25,Bank Transfer,completed
500,44,443,1,394.89,2022-09-21,2022-09-30,PayPal,completed
501,30,281,2,183.35,2023-11-01,2023-11-08,E-Wallet,shipped
502,25,2842,5,2899.51,2022-05-05,2022-05-11,Credit Card,shipped
503,8,1582,2,1341.97,2022-10-09,2022-10-17,PayPal,completed
504,12,794,1,210.33,2024-01-25,2024-02-04,Debit Card,completed
505,33,1676,1,600.38,2023-01-29,2023-02-09,PayPal,processing
506,13,498,4,1286.97,2024-02-26,2024-03-09,Credit Card,completed
507,24,2077,1,543.28,2022-02-11,2022-02-12,Credit Card,completed
508,13,2081,1,331.5,2022-05-27,2022-06-07,PayPal,completed
509,39,2013,1,436.16,2023-10-21,2023-10-26,E-Wallet,completed
510,27,1089,4,1576.67,2022-12-31,2023-01-02,PayPal,completed
511,41,973,1,488.17,2022-12-10,2022-12-15,E-Wallet,completed
512,49,884,2,347.14,2023-02-02,2023-02-03,PayPal,completed
513,18,1832,5,3121.48,2022-08-25,2022-08-28,PayPal,completed
514,21,2122,1,665.37,2022-01-16,2022-01-27,Bank Transfer,completed
515,35,2764,1,393.25,2024-01-30,2024-02-11,PayPal,completed
516,11,1278,1,447.05,2023-09-06,2023-09-08,E-Wallet,completed
517,13,505,1,308.28,2023-07-06,2023-07-14,PayPal,completed
518,20,1165,1,361.71,2022-05-19,2022-05-20,E-Wallet,completed
519,1,2024,1,351.8,2023-04-04,2023-04-09,E-Wallet,completed
520,11,2236,1,448.44,2023-11-23,2023-12-03,Bank Transfer,shipped
521,13,2967,1,325.99,2023-10-12,2023-10-21,Credit Card,completed
522,10,2819,1,33.69,2022-07-24,2022-07-31,Credit Card,completed
523,7,2413,2,996.21,2022-01-12,2022-01-23,PayPal,completed
524,45,2146,1,180.4,2024-10-17,2024-10-23,Bank Transfer,completed
525,20,697,1,405.62,2024-09-07,2024-09-19,E-Wallet,completed
526,22,306,2,303.6,2022-02-27,2022-03-11,E-Wallet,completed
527,31,656,3,541.34,2022-06-14,2022-06-19,PayPal,completed
528,15,2710,1,339.08,2023-07-02,2023-07-07,Debit Card,processing
529,14,1016,2,673.09,2022-12-28,2022-12-31,PayPal,completed
530,27,1968,1,405.24,2023-12-11,2023-12-17,E-Wallet,completed
531,35,1952,2,849.96,2023-03-17,2023-03-29,Bank Transfer,completed
532,33,665,1,591.24,2022-01-17,2022-01-21,Bank Transfer,completed
533,26,2798,3,398.23,2023-07-10,2023-07-20,Bank Transfer,completed
534,46,1263,3,694.7,2024-10-27,2024-11-02,E-Wallet,processing
535,3,1984,1,567.46,2024-08-17,2024-08-27,PayPal,completed
536,33,317,1,610.4,2024-05-13,2024-05-24,Credit Card,completed
537,35,959,1,403.03,2023-09-17,2023-09-28,E-Wallet,completed
538,30,685,1,84.98,2024-03-21,2024-04-01,Credit Card,completed
539,23,1644,4,1921.22,2022-03-19,2022-03-26,Credit Card,shipped
540,27,454,1,365.87,2022-07-13,2022-07-19,Bank Transfer,completed
541,6,1279,5,3238.8,2022-09-02,2022-09-06,Credit Card,shipped
542,22,2718,1,158.91,2023-03-07,2023-03-14,Bank Transfer,completed
543,41,2178,1,467.69,2023-08-02,2023-08-05,Credit Card,shipped
544,12,2745,1,201.66,2024-03-21,2024-03-30,PayPal,cancelled
545,50,11,1,164.78,2024-07-14,2024-07-25,Credit Card,completed
546,23,2401,2,853.47,2023-01-13,2023-01-20,Debit Card,shipped
547,20,2445,3,1162.82,2024-09-13,2024-09-25,Debit Card,shipped
548,15,2850,1,330.36,2024-09-21,2024-09-30,E-Wallet,completed
549,29,2139,1,20.92,2024-03-21,2024-03-26,E-Wallet,completed
550,30,440,2,179.11,2023-04-29,2023-05-03,Credit Card,processing
551,36,2752,3,504.43,2022-09-26,2022-09-29,Bank Transfer,processing
552,36,384,1,168.46,2022-08-04,2022-08-08,Bank Transfer,completed
553,4,1735,2,1246.61,2024-09-10,2024-09-20,Bank Transfer,completed
554,37,1662,1,694.35,2022-12-06,2022-12-10,Credit Card,completed
555,45,1827,1,177.36,2023-12-26,2024-01-02,E-Wallet,processing
556,44,132,4,1483.93,2023-03-12,2023-03-22,Bank Transfer,completed
557,33,2247,1,639.83,2023-03-25,2023-03-29,PayPal,completed
558,26,366,3,388.61,2022-02-03,2022-02-07,Bank Transfer,completed
559,11,1846,2,795.19,2023-06-12,2023-06-20,Debit Card,completed
560,49,2674,1,171.43,2024-02-03,2024-02-06,Debit Card,shipped
561,32,1913,1,225.95,2024-08-26,2024-08-30,Credit Card,shipped
562,10,572,2,72.74,2023-01-06,2023-01-09,Bank Transfer,processing
563,2,8,2,1211.99,2022-04-26,2022-05-03,Bank Transfer,completed
564,28,708,1,164.16,2024-07-11,2024-07-18,PayPal,completed
565,4,2811,3,1833.79,2023-08-19,2023-08-28,PayPal,completed
566,42,1616,2,240.52,2022-03-13,2022-03-24,Credit Card,completed
567,2,2502,1,603.94,2024-02-14,2024-02-24,E-Wallet,completed
568,11,43,5,2049.17,2022-04-22,2022-05-04,PayPal,completed
569,8,2588,2,1351.17,2022-08-31,2022-09-01,Bank Transfer,completed
570,48,2366,3,1360.62,2024-04-03,2024-04-12,PayPal,completed
571,22,2681,2,312.69,2022-02-11,2022-02-12,Bank Transfer,completed
572,21,2420,2,1283.81,2024-01-22,2024-01-26,Bank Transfer,completed
573,1,227,3,1063.65,2023-03-13,2023-03-23,Debit Card,completed
574,13,246,1,338.86,2022-08-28,2022-09-05,Credit Card,completed
575,39,1694,2,958.99,2024-03-16,2024-03-21,Debit Card,completed
576,12,2843,1,219.34,2024-09-02,2024-09-14,Bank Transfer,completed
577,30,1,3,244.96,2022-06-12,2022-06-21,Debit Card,completed
578,39,471,1,460.33,2022-04-28,2022-05-09,Bank Transfer,completed
579,4,10,1,595.62,2024-04-19,2024-04-23,PayPal,completed
580,31,427,1,167.26,2024-04-07,2024-04-19,Bank Transfer,completed
581,27,2358,1,378.84,2022-07-29,2022-08-02,Credit Card,completed
582,20,2504,4,1539.8,2022-09-22,2022-10-03,Bank Transfer,completed
583,7,1294,1,446.58,2024-01-18,2024-01-21,Credit Card,completed
584,18,1196,1,624.18,2022-02-03,2022-02-06,Bank Transfer,processing
585,50,806,1,153.79,2022-04-29,2022-05-05,Credit Card,cancelled
586,27,2430,1,378.8,2023-12-02,2023-12-08,Debit Card,cancelled
587,17,332,4,452.46,2024-10-03,2024-10-11,PayPal,completed
588,40,741,1,489.66,2022-11-18,2022-11-27,PayPal,completed
589,3,2447,3,1753.45,2024-10-21,2024-10-24,E-Wallet,completed
590,30,554,1,79.69,2023-08-07,2023-08-14,PayPal,completed
591,34,2484,1,290.28,2022-01-21,2022-01-24,Debit Card,processing
592,28,724,2,343.0,2024-01-28,2024-02-06,Bank Transfer,completed
593,5,916,2,1125.43,2022-03-24,2022-03-31,Credit Card,shipped
594,11,1954,1,437.77,2023-11-23,2023-12-03,PayPal,completed
595,29,942,3,65.47,2022-10-30,2022-11-07,Credit Card,completed
596,18,706,2,1216.7,2022-08-01,2022-08-06,E-Wallet,completed
597,11,668,2,850.59,2024-08-10,2024-08-12,Debit Card,completed
598,20,605,1,395.32,2023-01-05,2023-01-17,Debit Card,shipped
599,34,1156,1,306.19,2024-01-11,2024-01-20,Credit Card,completed
600,8,872,1,687.3,2024-04-16,2024-04-19,PayPal,completed
601,8,1055,1,648.51,2023-07-10,2023-07-19,Credit Card,completed
602,8,1414,1,657.38,2024-08-06,2024-08-08,Debit Card,completed
603,6,1620,1,680.14,2022-06-13,2022-06-16,Bank Transfer,completed
604,38,597,3,1267.6,2022-03-25,2022-03-28,Bank Transfer,completed
605,35,969,1,389.86,2023-07-13,2023-07-19,PayPal,completed
606,25,1102,2,1102.01,2024-03-24,2024-03-30,E-Wallet,processing
607,42,1745,1,111.57,2024-10-27,2024-11-06,Credit Card,completed
608,23,1453,1,460.7,2024-02-19,2024-02-29,Bank Transfer,completed
609,27,2155,2,779.95,2022-12-29,2023-01-04,PayPal,processing
610,41,1777,3,1271.21,2024-03-28,2024-04-03,PayPal,shipped
611,27,2662,1,373.13,2023-11-10,2023-11-11,Debit Card,completed
612,30,2693,2,176.39,2022-04-23,2022-04-25,Credit Card,shipped
613,22,401,1,153.89,2023-12-15,2023-12-19,Debit Card,completed
614,48,1505,1,458.56,2024-09-02,2024-09-07,Bank Transfer,completed
615,7,1438,3,1322.62,2023-07-02,2023-07-14,E-Wallet,completed
616,35,823,1,395.06,2022-03-15,2022-03-24,PayPal,completed
617,37,1923,1,636.95,2022-05-15,2022-05-20,Credit Card,completed
618,3,1690,1,639.37,2023-06-23,2023-06-28,PayPal,completed
619,42,1783,1,117.66,2024-04-23,2024-04-28,PayPal,cancelled
620,29,739,1,20.76,2022-06-11,2022-06-16,Bank Transfer,completed
621,5,432,1,554.34,2024-04-11,2024-04-17,Bank Transfer,completed
622,16,674,1,505.84,2022-04-01,2022-04-06,Credit Card,completed
623,37,1509,1,688.95,2023-06-27,2023-07-05,Credit Card,completed
624,24,2843,1,514.83,2022-05-03,2022-05-08,Credit Card,completed
625,14,1408,3,1136.15,2023-10-19,2023-10-24,PayPal,completed
626,35,2916,2,809.26,2022-04-16,2022-04-22,E-Wallet,shipped
627,43,1191,3,1045.13,2022-05-04,2022-05-16,Bank Transfer,cancelled
628,22,2274,1,160.94,2022-03-19,2022-03-23,PayPal,completed
629,9,2207,3,1295.78,2022-05-11,2022-05-12,E-Wallet,completed
630,8,1355,4,2415.03,2023-10-14,2023-10-25,PayPal,completed
631,9,2434,1,453.04,2023-06-18,2023-06-19,Bank Transfer,shipped
632,49,2002,3,542.19,2023-06-25,2023-06-30,E-Wallet,completed
633,20,407,1,357.76,2024-09-20,2024-09-30,Debit Card,completed
634,8,1080,3,2017.53,2023-12-18,2023-12-25,PayPal,completed
635,43,1740,1,351.17,2022-12-12,2022-12-17,Debit Card,completed
636,19,704,1,260.48,2022-07-22,2022-07-29,Credit Card,completed
637,34,2694,2,571.95,2023-03-02,2023-03-07,PayPal,shipped
638,43,2953,2,698.2,2024-04-07,2024-04-12,E-Wallet,completed
639,1,115,1,348.3,2023-10-31,2023-11-10,E-Wallet,completed
640,13,150,4,1363.21,2022-04-14,2022-04-22,Debit Card,shipped
641,16,412,4,2113.65,2023-11-02,2023-11-14,Credit Card,shipped
642,39,1798,1,428.09,2023-12-04,2023-12-13,Credit Card,completed
643,13,1524,2,601.29,2024-08-20,2024-08-24,Debit Card,completed
644,3,2877,1,630.27,2024-04-05,2024-04-09,Debit Card,completed
645,42,1674,3,336.44,2023-01-26,2023-02-01,Credit Card,processing
646,47,2085,2,634.16,2024-05-20,2024-05-25,Credit Card,completed
647,28,2419,1,174.65,2022-12-30,2023-01-10,Credit Card,cancelled
648,2,1870,2,1139.49,2024-01-22,2024-01-30,PayPal,shipped
649,19,2734,1,262.92,2022-01-03,2022-01-04,Debit Card,completed
650,36,659,4,596.71,2022-01-11,2022-01-22,Debit Card,shipped
651,47,2270,1,305.56,2022-11-09,2022-11-11,Debit Card,completed
652,5,1279,1,613.03,2023-01-16,2023-01-24,PayPal,completed
653,25,2692,2,1200.35,2023-06-28,2023-07-06,Debit Card,completed
654,43,2021,1,341.31,2022-07-22,2022-07-31,Credit Card,completed
655,19,2906,3,786.61,2023-01-25,2023-01-28,Debit Card,processing
656,28,252,4,696.64,2022-02-26,2022-03-04,Debit Card,processing
657,17,104,3,315.18,2022-09-26,2022-10-04,Debit Card,completed
658,4,957,3,1876.75,2022-05-05,2022-05-15,Credit Card,shipped
659,25,104,2,1110.25,2022-02-11,2022-02-14,Debit Card,shipped
660,16,2068,3,1587.1,2022-12-20,2022-12-31,Debit Card,completed
661,24,1019,1,511.22,2023-07-09,2023-07-13,Credit Card,completed
662,49,433,2,324.43,2023-09-28,2023-09-30,Debit Card,completed
663,9,414,1,455.41,2023-06-25,2023-07-07,Credit Card,completed
664,39,2300,1,428.4,2024-08-07,2024-08-08,Bank Transfer,shipped
665,49,1139,2,332.73,2023-11-25,2023-12-05,Debit Card,completed
666,29,1866,1,20.32,2024-02-06,2024-02-16,E-Wallet,processing
667,45,879,3,556.19,2022-02-08,2022-02-20,Bank Transfer,completed
668,16,694,1,494.05,2022-09-11,2022-09-23,Debit Card,cancelled
669,6,2059,1,604.94,2022-10-10,2022-10-22,PayPal,shipped
670,22,1293,1,162.56,2023-12-14,2023-12-26,PayPal,completed
671,33,525,1,634.62,2023-05-09,2023-05-13,E-Wallet,processing
672,42,1381,1,125.65,2023-12-21,2023-12-22,PayPal,cancelled
673,41,2265,1,458.7,2023-02-24,2023-03-05,E-Wallet,completed
674,3,2784,3,1747.2,2022-11-20,2022-11-30,E-Wallet,processing
675,36,57,1,150.09,2022-01-22,2022-01-25,Bank Transfer,completed
676,14,2366,1,369.91,2023-03-23,2023-03-25,E-Wallet,processing
677,22,2199,1,156.74,2024-10-26,2024-11-04,PayPal,processing
678,42,1153,2,243.97,2023-10-03,2023-10-08,Bank Transfer,completed
679,33,1121,1,623.89,2022-09-25,2022-10-02,Credit Card,completed
680,34,1604,2,568.7,2022-02-14,2022-02-17,Debit Card,completed
681,9,2167,4,1668.53,2023-09-27,2023-10-02,Bank Transfer,completed
682,36,2494,3,449.06,2023-03-18,2023-03-21,Bank Transfer,completed
683,35,2000,4,1602.63,2022-10-10,2022-10-14,Debit Card,shipped
684,12,505,1,227.14,2022-11-25,2022-12-07,Bank Transfer,completed
685,39,2193,1,471.69,2022-12-20,2022-12-21,E-Wallet,shipped
686,8,2724,1,623.05,2022-08-05,2022-08-07,PayPal,shipped
687,6,1871,1,601.99,2023-01-20,2023-01-27,Credit Card,shipped
688,24,890,2,1078.67,2024-01-31,2024-02-07,PayPal,completed
689,49,2574,1,185.97,2024-05-14,2024-05-22,Credit Card,completed
690,2,507,3,1769.88,2024-10-28,2024-11-03,Debit Card,shipped
691,3,778,1,555.81,2023-10-12,2023-10-13,Credit Card,completed
692,49,1984,2,338.21,2024-07-09,2024-07-19,E-Wallet,completed
693,41,1727,4,1751.6,2024-01-27,2024-01-29,Bank Transfer,shipped
694,13,2959,2,632.62,2024-07-19,2024-07-30,Credit Card,shipped
695,20,1956,1,357.29,2023-05-31,2023-06-09,Credit Card,completed
696,2,2230,5,3098.15,2023-08-31,2023-09-02,Debit Card,shipped
697,21,1099,2,1312.34,2022-08-14,2022-08-24,Bank Transfer,processing
698,9,628,2,821.03,2024-05-08,2024-05-12,PayPal,processing
699,30,2511,1,82.81,2023-08-04,2023-08-10,Debit Card,completed
700,35,1305,2,876.35,2023-05-28,2023-06-04,Credit Card,completed
701,22,2219,1,152.09,2023-05-12,2023-05-21,Bank Transfer,completed
702,10,1158,2,72.14,2023-01-04,2023-01-06,Bank Transfer,completed
703,35,127,1,417.33,2024-07-02,2024-07-03,Debit Card,completed
704,37,2504,2,1231.41,2022-07-19,2022-07-25,Bank Transfer,completed
705,18,530,3,1780.93,2022-10-12,2022-10-23,PayPal,completed
706,10,2476,2,68.77,2023-03-16,2023-03-24,Bank Transfer,completed
707,16,1267,4,2091.71,2024-09-07,2024-09-16,PayPal,completed
708,23,709,1,441.98,2023-01-18,2023-01-27,Debit Card,shipped
709,41,768,2,896.85,2024-06-20,2024-06-29,Credit Card,completed
710,29,2877,1,22.81,2022-10-21,2022-10-23,PayPal,shipped
711,45,1822,3,529.76,2023-06-29,2023-07-05,Bank Transfer,completed
712,22,2603,1,161.89,2023-01-11,2023-01-13,Bank Transfer,completed
713,19,2004,3,735.08,2023-03-19,2023-03-31,PayPal,processing
714,19,2955,1,268.19,2022-03-11,2022-03-12,Debit Card,shipped
715,28,2781,1,156.49,2022-02-15,2022-02-21,Bank Transfer,completed
